bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1889834,3025624,text,87878,text/html,Introduced,https://legiscan.com/MI/text/SB1052/id/3025624,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1052.htm
1889834,3033127,text,89117,text/html,Engrossed,https://legiscan.com/MI/text/SB1052/id/3033127,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1052.htm
1889829,3025619,text,12601,text/html,Introduced,https://legiscan.com/MI/text/SB1053/id/3025619,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1053.htm
1889830,3025620,text,23266,text/html,Introduced,https://legiscan.com/MI/text/SB1054/id/3025620,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1054.htm
1889831,3025621,text,31392,text/html,Introduced,https://legiscan.com/MI/text/SB1055/id/3025621,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1055.htm
1889832,3025622,text,6282,text/html,Introduced,https://legiscan.com/MI/text/SB1056/id/3025622,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1056.htm
1889832,3033239,text,7319,text/html,Engrossed,https://legiscan.com/MI/text/SB1056/id/3033239,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1056.htm
1889833,3025623,text,20046,text/html,Introduced,https://legiscan.com/MI/text/SB1057/id/3025623,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1057.htm
1889833,3033590,text,21059,text/html,Engrossed,https://legiscan.com/MI/text/SB1057/id/3033590,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1057.htm
1889828,3025618,text,7908,text/html,Introduced,https://legiscan.com/MI/text/SB1058/id/3025618,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1058.htm
1889828,3033601,text,7854,text/html,Engrossed,https://legiscan.com/MI/text/SB1058/id/3033601,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1058.htm
1889827,3025617,text,5894,text/html,Introduced,https://legiscan.com/MI/text/SB1059/id/3025617,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1059.htm
1890099,3025953,text,11216,text/html,Introduced,https://legiscan.com/MI/text/SB1060/id/3025953,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1060.htm
1890099,3030203,text,12145,text/html,Engrossed,https://legiscan.com/MI/text/SB1060/id/3030203,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1060.htm
1890051,3025910,text,13599,text/html,Introduced,https://legiscan.com/MI/text/SB1061/id/3025910,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1061.htm
1890051,3030174,text,13545,text/html,Engrossed,https://legiscan.com/MI/text/SB1061/id/3030174,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1061.htm
1890109,3025962,text,6122,text/html,Introduced,https://legiscan.com/MI/text/SB1062/id/3025962,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1062.htm
1890064,3025922,text,9994,text/html,Introduced,https://legiscan.com/MI/text/SB1063/id/3025922,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1063.htm
1890049,3025908,text,16808,text/html,Introduced,https://legiscan.com/MI/text/SB1064/id/3025908,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1064.htm
1890086,3025941,text,27599,text/html,Introduced,https://legiscan.com/MI/text/SB1065/id/3025941,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1065.htm
